"CASEID","PARNUM","PTYPE","ATFAULT","PSEX","PAGE","PSOBER","PDRUG","PDIRECT","PSAFETY1","PSAFETY2","INSURED","HAZARD","CELL","SBUS","PVIOLCOD","PVIOLCAT","PVIOL","PVIOLSUF","OAF1","OAF2","PKILLED","PINJURED","MOVEMENT","VEHYEAR","VEHMAKE","VEHTYPE","CHPTYPE1","CHPTYPE2","PRACE","INATTN","TRUCKCMB","TRAILRCMB","YEAR_"
"7091901",2,"1","N","F",998,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",2009,"ACURA","A","01",,"W",,"-","-",2015
"7091901",1,"1","Y","F",18,"A","-","N","M","G","Y","-","3","-","-","-",0,,"F","-",0,1,"B",2001,"BUICK","A","01",,"W","G","-","-",2015
"7091900",2,"1","N","M",79,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"D",2010,"CADILLAC","A","01",,"W",,"-","-",2015
"7091900",1,"4","Y","F",41,"A","-","W","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04",,"B",,"-","-",2015
"7091889",2,"1","N","M",19,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2014,"SUBARU","A","01",,,,"-","-",2015
"7091889",1,"1","Y","F",55,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2012,"HONDA","A","01",,,,"-","-",2015
"7091885",2,"1","N","F",33,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",2010,"OLDSMOBILE","A","01",,"W",,"-","-",2015
"7091885",1,"1","Y","M",17,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1997,"ACURA","A","01",,"W",,"-","-",2015
"7091842",2,"1","N","M",36,"A","-","E","M","G","Y","-","-","-","-","-",0,,"-","-",0,0,"B",2006,"NISSAN","A","01",,"W",,"-","-",2015
"7091842",1,"4","Y","M",55,"-","-","S","-","-","O","-","-","-","-","-",0,,"-","-",0,1,"B",0,"-","L","04",,"B",,"-","-",2015
"7091803",2,"1","Y","F",21,"A","-","N","M","G","Y","-","3","-",,"24",22450,"A","A","-",0,0,"A",2005,"HONDA","A","01",,"H",,"-","-",2015
"7091803",1,"1","N","M",33,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"G",2011,"FORD","J","48",,"W",,"-","-",2015
"7091698",1,"1","N","F",30,"A","-","E","B","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"CHEVROLET","A","08",,"W",,"-","-",2015
"7091499",5,"1","N","-",998,"G","G","W","-","-",,"-","3","-","-","-",0,,"N","-",0,0,"A",0,"-","D","22",,,,"-","-",2015
"7091499",4,"1","N","M",45,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"J",2006,"FORD","D","22",,"W",,"-","-",2015
"7091499",3,"1","N","F",37,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2014,"FORD","J","48",,"W",,"-","-",2015
"7091499",2,"1","N","F",31,"A","-","E","M","G",,"-","3","-","-","-",0,,"N","-",0,0,"B",2004,"FORD","A","01",,"H",,"-","-",2015
"7091499",1,"1","N","M",68,"-","F","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2011,"DODGE","D","22",,"W",,"-","-",2015
"7091483",3,"1","N","M",50,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",0,"OTHER - BUS","I","09",,"B",,"-","-",2015
"7091483",2,"1","N","F",29,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",2013,"FORD","A","01",,"W",,"-","-",2015
"7091483",1,"1","Y","M",70,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1997,"CHEVROLET","D","22",,"W",,"-","-",2015
"7090873",2,"1","N","F",44,"A","-","W","M","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",1993,"FORD","A","01",,"W",,"-","-",2015
"7090873",1,"1","Y","M",44,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2002,"CHEVROLET","A","08",,"H",,"-","-",2015
"7090850",2,"1","N","F",39,"A","-","W","P","-","N","-","3","-","-","-",0,,"N","-",0,0,"B",2002,"HONDA","C","02",,"W",,"-","-",2015
"7090850",1,"1","Y","F",30,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",2005,"TOYOTA","A","01",,"W",,"-","-",2015
"7090580",2,"1","N","M",25,"A","-","S","A","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2005,"SUZUKI","C","02",,"W",,"-","-",2015
"7090580",1,"1","Y","M",72,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2007,"TOYOTA","A","01",,"W",,"-","-",2015
"7090576",2,"1","N","F",36,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2003,"DODGE","A","08",,"W",,"-","-",2015
"7090576",1,"1","Y","F",32,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,2,"B",2005,"TOYOTA","A","07",,"W",,"-","-",2015
"7090536",2,"1","N","M",59,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2007,"TOYOTA","D","22",,"H",,"-","-",2015
"7090536",1,"2","Y","M",3,"A","-","-","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"-",0,"-","N","60",,"W",,"-","-",2015
"7090532",2,"1","N","M",82,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2002,"CHEVROLET","D","22",,"B",,"-","-",2015
"7090532",1,"1","Y","F",26,"A","-","E","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",2010,"HONDA","A","01",,"W",,"-","-",2015
"7090528",2,"2","N","M",35,"A","-","-","-","-","O","-","-","-","-","-",0,,"-","-",0,1,"R",0,"-","N","60",,"H",,"-","-",2015
"7090528",1,"1","Y","M",31,"A","-","S","M","G","Y","-","-","-","-","-",0,,"-","-",0,0,"K",1997,"FORD","-",,,"W",,"-","-",2015
"7090224",2,"1","N","M",53,"A","-","W","P","G","Y","-","-","-","-","-",0,,"N","-",0,2,"B",1994,"CHEVROLET","A","07",,"W",,"-","-",2015
"7090224",1,"1","Y","-",998,"G","G","E","-","-",,"-","-","-",,"19",20001,"A","A","-",0,0,"N",2005,"DODGE","D","22",,,,"-","-",2015
"7090220",2,"1","N","F",18,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2009,"SCION","A","01",,"O",,"-","-",2015
"7090220",1,"1","Y","M",37,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2000,"FORD","D","22",,"H",,"-","-",2015
"7090216",2,"1","N","M",28,"A","-","E","M","G","Y","-","-","-","-","-",0,,"N","-",0,0,"B",1989,"TOYOTA","D","22",,"W",,"-","-",2015
"7090216",1,"1","Y","F",54,"A","-","S","M","G","Y","-","-","-","-","-",0,,"N","-",0,1,"E",2006,"HONDA","A","01",,"W",,"-","-",2015
"7090160",3,"1","N","M",42,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2014,"KENWORTH","G","25","32","H",,"-","-",2015
"7090160",2,"1","N","M",39,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1998,"JEEP","A","07",,"W",,"-","-",2015
"7090160",1,"1","Y","M",23,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",1991,"LEXUS","A","01",,,,"-","-",2015
"7089118",2,"5","N","-",998,"A","-","W","-","-","O","-","3","-","-","-",0,,"N","-",0,0,"B",0,"-","-",,,,,"-","-",2015
"7089118",1,"4","Y","M",64,"D","-","W","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"E",0,"-","L","04",,"H",,"-","-",2015
"7089114",2,"1","N","M",23,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"HONDA","A","01",,"A",,"-","-",2015
"7089114",1,"1","Y","M",19,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2002,"MITSUBISHI","A","01",,"B",,"-","-",2015
"7089110",3,"1","N","M",42,"A","-","E","M","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2006,"HARLEY-DAVIDSON","C","02",,"W",,"-","-",2015
"7089110",2,"1","N","M",60,"A","-","E","M","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2002,"HARLEY-DAVIDSON","C","02",,"W",,"-","-",2015
"7089110",1,"1","Y","M",60,"A","-","W","M","G","Y","-","3","-",,"00",14600,"A","A","N",0,0,"E",1992,"FORD","A","01",,"W",,"-","-",2015
"7089015",3,"1","N","M",39,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2011,"GMC","A","07",,"W",,"-","-",2015
"7089015",2,"1","N","F",19,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2015,"HONDA","A","01",,"O",,"-","-",2015
"7089015",1,"1","Y","M",19,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2003,"TOYOTA","A","01",,"W",,"-","-",2015
"7089011",2,"1","N","F",35,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2010,"NISSAN","A","01",,"W",,"-","-",2015
"7089011",1,"1","Y","M",75,"A","-","W","M","B",,"-","-","-",,"19",20001,,"A","N",0,0,"E",1997,"INFINITI","A","01",,"W",,"-","-",2015
"7088992",1,"1","Y","F",33,"A","-","W","M","G","Y","-","3","-","-","-",0,,"L","-",0,1,"B",2007,"DODGE","A","01",,"B",,"-","-",2015
"7088991",2,"1","N","M",25,"A","-","N","G","M","N","-","3","-","-","-",0,,"N","-",0,0,"D",2014,"MITSUBISHI","A","01",,"B",,"-","-",2015
"7088991",1,"4","Y","F",23,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04",,"W",,"-","-",2015
"7088987",2,"1","N","F",26,"A","-","S","M","C","Y","-","3","-","-","-",0,,"N","-",0,1,"E",2012,"TOYOTA","A","01",,"A",,"-","-",2015
"7088987",1,"1","Y","M",44,"A","-","N","M","C","Y","-","3","-","-","-",0,,"N","-",0,0,"I",2006,"CHRYSLER","A","01",,"B",,"-","-",2015
"7086405",2,"1","N","F",25,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"D",1999,"HONDA","A","01",,"H",,"-","-",2015
"7086405",1,"1","Y","M",48,"G","G","N","B","-",,"-","3","-","-","-",0,,"N","-",0,0,"B",2002,"TOYOTA","D","22",,"A",,"-","-",2015
"7086335",2,"1","N","F",77,"A","-","E","M","G","Y","-","-","-","-","-",0,,"N","-",0,1,"B",1999,"TOYOTA","A","01",,"W",,"-","-",2015
"7086335",1,"1","Y","M",30,"A","-","N","M","G","Y","-","-","-","-","-",0,,"F","-",0,1,"B",2001,"CHEVROLET","F","26",,"W","-","-","-",2015
"7082379",1,"1","N","M",44,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1997,"TOYOTA","A","01",,"B",,"-","-",2015
"7082378",2,"2","N","M",35,"A","-","S","-","-","O","-","-","-",,"35",21955,,"A","-",0,1,"R",0,"-","N","60",,"B",,"-","-",2015
"7082378",1,"1","Y","M",998,"G","G","W","-","-","N","-","-","-",,"19",20001,"A","A","-",0,0,"B",0,"FORD","A","01",,"W",,"-","-",2015
"7082377",2,"1","N","M",48,"A","-","E","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2002,"HONDA","A","01",,"A",,"-","-",2015
"7082377",1,"1","Y","M",21,"A","-","E","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"D",2006,"SUZUKI","A","01",,"B",,"-","-",2015
"7082376",2,"1","N","F",25,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2003,"JEEP","A","07",,"B",,"-","-",2015
"7082376",1,"1","Y","F",55,"A","-","N","L","G","Y","-","3","-","-","-",0,,"E","-",0,1,"B",2014,"NISSAN","A","01",,"W",,"-","-",2015
"7082375",2,"1","N","F",53,"A","-","S","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"TOYOTA","A","01",,"W",,"-","-",2015
"7082375",1,"1","Y","F",31,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2008,"TOYOTA","A","01",,"H",,"-","-",2015
"7082374",1,"1","Y","M",26,"B","-","S","L","G","N","-","3","-",,"25",22350,,"A","N",0,1,"B",1999,"HONDA","A","01",,"H",,"-","-",2015
"7082191",4,"3","N","-",998,"-","-","S","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",2001,"NISSAN","A","07",,,,"-","-",2015
"7082191",3,"3","N","-",998,"-","-","S","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",1993,"NISSAN","A","01",,,,"-","-",2015
"7082191",2,"3","N","-",998,"-","-","S","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",2004,"HONDA","A","07",,,,"-","-",2015
"7082191",1,"1","Y","F",83,"A","-","S","M","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",2004,"DODGE","D","22",,"W",,"-","-",2015
"7082100",2,"1","N","F",19,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1997,"INFINITI","A","01",,"B",,"-","-",2015
"7082100",1,"1","N","M",49,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1995,"JEEP","A","07",,"W",,"-","-",2015
"7081185",2,"1","N","F",33,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2014,"AUDI","A","01",,"W",,"-","-",2015
"7081185",1,"1","Y","F",36,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2003,"VOLKSWAGEN","A","01",,"W",,"-","-",2015
"7081110",3,"1","N","M",43,"A","-","N","P","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2000,"NISSAN","-",,,"B",,"-","-",2015
"7081110",2,"1","N","F",65,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2014,"CHEVROLET","-",,,"B",,"-","-",2015
"7081110",1,"1","Y","F",42,"A","-","N","-","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",1999,"CHEVROLET","-",,,"B",,"-","-",2015
"7081106",3,"3","N","-",998,"-",,"E","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"-",2010,"DODGE","A","01",,,,"-","-",2015
"7081106",2,"1","N","M",53,"A","-","E","P","V","Y","-","-","-","-","-",0,,"N","-",0,1,"B",1998,"SUZUKI","C","02",,"W",,"-","-",2015
"7081106",1,"1","Y","F",24,"A","-","W","M","G","N","-","-","-",,"47",16028,"A","A","-",0,0,"E",1990,"MERCEDES-BENZ","A","01",,"B",,"-","-",2015
"7081102",2,"1","N","M",69,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2004,"HONDA","A","08",,"W",,"-","-",2015
"7081102",1,"1","Y","-",998,"A","-","E","-","-",,"-","-","-","-","-",0,,"N","-",0,0,"E",0,"-","A","01",,,,"-","-",2015
"7081098",2,"1","N","F",33,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2013,"TOYOTA","A","07",,"H",,"-","-",2015
"7081098",1,"1","Y","M",32,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2005,"TOYOTA","A","07",,"H",,"-","-",2015
"7081094",2,"1","N","M",46,"A","-","N","M","G",,"-","3","-","-","-",0,,"N","-",0,0,"B",2001,"GMC","A","01",,"B",,"-","-",2015
"7081094",1,"1","Y","M",27,"A","-","E","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"E",2014,"MAZDA","A","01",,"H",,"-","-",2015
"7081082",2,"1","N","F",54,"A","-","E","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2010,"INFINITI","A","07",,"W",,"-","-",2015
"7081082",1,"1","N","F",23,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2013,"SUBARU","A","01",,"W",,"-","-",2015
"7081081",2,"1","N","M",57,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2000,"FORD","D","22",,"W",,"-","-",2015
"7081081",1,"4","Y","M",60,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"Q",0,"-","L","04",,"B",,"-","-",2015
"7081078",2,"1","N","M",53,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"CHEVROLET","A","01",,"W",,"-","-",2015
"7081078",1,"1","Y","F",21,"A","-","W","M","G","Y","-","3","-",,"47",12500,"A","A","-",0,0,"J",1994,"INFINITI","A","01",,"B",,"-","-",2015
"7081074",2,"1","N","F",55,"A","-","E","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",2014,"NISSAN","A","07",,"O",,"-","-",2015
"7081074",1,"1","Y","M",45,"A","-","N","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",1999,"MERCURY","A","01",,"W",,"-","-",2015
"7081070",2,"1","N","F",28,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2012,"TOYOTA","A","01",,"W",,"-","-",2015
"7081070",1,"1","Y","M",28,"A","-","S","L","G","N","-","3","-",,"47",14601,"1","A","N",0,1,"B",2004,"HONDA","A","01",,"H",,"-","-",2015
"7081066",2,"1","N","M",33,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2005,"TOYOTA","A","01",,"O",,"-","-",2015
"7081066",1,"1","Y","F",56,"A","-","S","L","G",,"-","3","-","-","-",0,,"N","-",0,1,"B",2015,"NISSAN","A","01",,"B",,"-","-",2015
"7081050",2,"1","N","M",38,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2005,"ACURA","A","01",,"A",,"-","-",2015
"7081050",1,"1","Y","M",29,"A","-","E","L","G",,"-","3","-",,"27",21651,"A","A","-",0,0,"F",2016,"FORD","A","01",,"W",,"-","-",2015
"7080876",2,"1","N","M",25,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,2,"E",2003,"MITSUBISHI","A","01",,"H",,"-","-",2015
"7080876",1,"1","Y","M",33,"A","-","N","L","G","Y","-","3","-",,"21",21209,"A","A","-",0,0,"I",2005,"DODGE","A","01",,"H",,"-","-",2015
"7080471",2,"2","N","M",18,"A","-","S","-","-","O","-","2","-","-","-",0,,"N","-",0,1,"R",0,"-","N","60",,"H",,"-","-",2015
"7080471",1,"1","Y","M",998,"G","G","E","-","-",,"-","2","-","-","-",0,,"N","-",0,0,"B",0,"HONDA","-",,,,,"-","-",2015
"7080281",1,"1","Y","F",44,"A","-","N","L","B","N","-","3","-","-","-",0,,"N","-",0,1,"C",2015,"TOYOTA","A","01",,"W",,"-","-",2015
"7080277",2,"1","N","F",22,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",2006,"AUDI","A","01",,"W",,"-","-",2015
"7080277",1,"1","Y","M",32,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2009,"INFINITI","A","01",,"W",,"-","-",2015
"7080273",2,"1","N","M",74,"A","-","W","M","G","Y","-","3","-","-","-",0,,"F","-",0,1,"H",2004,"NISSAN","-",,,"W","C","-","-",2015
"7080273",1,"1","Y","M",17,"A","-","W","M","G","Y","-","1","-","-","-",0,,"-","-",0,0,"H",2009,"HONDA","-",,,"A",,"-","-",2015
"7080269",2,"1","N","F",25,"A","-","N","M","G","Y","-","3","-","-","-",0,,"O","-",0,1,"A",2000,"HONDA","-",,,"W",,"-","-",2015
"7080269",1,"1","Y","F",26,"A","-","N","M","G","N","-","3","-","-","-",0,,"O","-",0,0,"B",1999,"HONDA","-",,,"B",,"-","-",2015
"7080265",1,"1","Y","F",54,"A","-","S","L","G","Y","-","3","-","-","-",0,,"-","-",0,1,"B",2005,"HONDA","C","06",,"W",,"-","-",2015
"7080261",2,"1","N","M",70,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"A",2008,"HONDA","A","01",,"W",,"-","-",2015
"7080261",1,"1","Y","M",60,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1995,"NISSAN","A","07",,"B",,"-","-",2015
"7080257",2,"1","N","M",23,"A","-","E","P","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2006,"HARLEY-DAVIDSON","-",,,"W",,"-","-",2015
"7080257",1,"1","Y","F",74,"A","-","W","M","G",,"-","3","-","-","-",0,,"N","-",0,0,"E",2014,"HYUNDAI","-",,,"W",,"-","-",2015
"7080182",2,"1","N","M",17,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1999,"GMC","D","22",,"W",,"-","-",2015
"7080182",1,"4","Y","M",14,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04",,"W",,"-","-",2015
"7080079",2,"1","N","M",55,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"E",2004,"MAZDA","A","01",,"B",,"-","-",2015
"7080079",1,"1","Y","F",48,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2015,"SCION","A","01",,"A",,"-","-",2015
"7080075",2,"1","N","F",26,"A","-","N","L","G",,"-","3","-","-","-",0,,"N","-",0,1,"E",2009,"BMW","A","01",,"A",,"-","-",2015
"7080075",1,"1","Y","M",71,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2012,"DODGE","A","01",,"W",,"-","-",2015
"7080071",3,"1","N","M",46,"A","-","E","M","G",,"-","3","-","-","-",0,,"N","-",0,2,"A",1997,"FORD","A","01",,"H",,"-","-",2015
"7080071",2,"1","N","F",55,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"A",2010,"NISSAN","A","01",,"W",,"-","-",2015
"7080071",1,"1","Y","M",35,"A","-","E","L","G","Y","-","3","-","-","-",0,,"-","-",0,0,"H",2004,"CHEVROLET","A","07",,"W",,"-","-",2015
"7080067",2,"4","N","M",17,"A","-","N","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04",,"W",,"-","-",2015
"7080067",1,"1","Y","-",998,"G","G","N","-","-",,"-","3","-","-","-",0,,"N","-",0,0,"B",0,"FORD","-","99",,"O",,"-","-",2015
"7080063",1,"1","Y","M",17,"B","-","N","L","G","Y","-","3","-",,"31",22107,,"A","-",0,2,"B",1997,"LEXUS","A","01",,"H",,"-","-",2015
"7080055",2,"1","N","F",25,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2001,"HONDA","A","01",,"W",,"-","-",2015
"7080055",1,"1","Y","F",68,"A","-","S","M","G","Y","-","3","-","-","-",0,,"F","-",0,1,"B",2003,"MERCEDES-BENZ","A","01",,"O","-","-","-",2015
"7080054",2,"1","N","F",46,"A","-","S","M","G","Y","-","3","-",,"33",21804,"A","A","-",0,0,"E",2001,"OLDSMOBILE","A","01",,"B",,"-","-",2015
"7080054",1,"1","Y","M",86,"A","-","W","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"B",2012,"FORD","A","01",,"W",,"-","-",2015
"7080051",2,"4","N","M",13,"A","-","N","-","-","O","-","3","-",,"27",21202,,"A","-",0,1,"B",0,"-","L","04",,"B",,"-","-",2015
"7080051",1,"1","Y","F",41,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"D",2010,"INFINITI","A","01",,"W",,"-","-",2015
"7080047",4,"1","N","F",25,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2012,"NISSAN","A","07",,"O",,"-","-",2015
"7080047",3,"1","N","M",23,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2005,"HONDA","A","01",,"O",,"-","-",2015
"7080047",2,"1","N","F",18,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2004,"TOYOTA","A","01",,"H",,"-","-",2015
"7080047",1,"1","Y","M",17,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2001,"NISSAN","A","01",,"H",,"-","-",2015
"7080043",2,"1","N","F",52,"A","-","E","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2015,"FORD","A","01",,"B",,"-","-",2015
"7080043",1,"1","Y","F",18,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2004,"FORD","A","01",,"O",,"-","-",2015
"7080039",2,"1","N","M",44,"A","-","W","M","G","Y","-","-","-","-","-",0,,"N","-",0,0,"B",2014,"HYUNDAI","A","01",,"H",,"-","-",2015
"7080039",1,"1","Y","F",19,"A","-","W","B","-","N","-","-","-",,"47",12500,"A","A","N",0,1,"J",1998,"FORD","A","01",,"B",,"-","-",2015
"7079989",4,"1","N","M",57,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2011,"HYUNDAI","A","01",,,,"-","-",2015
"7079989",3,"1","N","F",53,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2014,"JEEP","A","07",,"A",,"-","-",2015
